chrom	start	end	name	repeat_unit_size	color_rgb
chr11_hap2	53800322	53801170	#3384:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53801170	53802020	#3385:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53802020	53802868	#3386:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53802868	53803717	#3387:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53803717	53804567	#3388:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53804567	53805415	#3389:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53805415	53806266	#3390:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53806266	53807114	#3391:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53807114	53807963	#3392:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53807963	53808813	#3393:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53808813	53809661	#3394:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53809661	53810512	#3395:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53810512	53811360	#3396:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53811360	53812209	#3397:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53812209	53813060	#3398:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53813060	53813910	#3399:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53813910	53814760	#3400:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53814760	53815610	#3401:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53815610	53816460	#3402:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53816460	53817310	#3403:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53817310	53818160	#3404:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53818160	53819010	#3405:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53819010	53819860	#3406:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53819860	53820710	#3407:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53820710	53821560	#3408:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53821560	53822410	#3409:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53822410	53823260	#3410:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53823260	53824110	#3411:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53824110	53824960	#3412:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53824960	53825810	#3413:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53825810	53826660	#3414:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53826660	53827510	#3415:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53827510	53828360	#3416:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53828360	53829210	#3417:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53829210	53830060	#3418:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53830060	53830909	#3419:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53830909	53831758	#3420:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53831758	53832608	#3421:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53832608	53833458	#3422:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53833458	53834307	#3423:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53834307	53835156	#3424:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53835156	53836005	#3425:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53836005	53836855	#3426:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53836855	53837704	#3427:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53837704	53838554	#3428:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53838554	53839404	#3429:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53839404	53840253	#3430:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53840253	53841102	#3431:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53841102	53841952	#3432:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53841952	53842801	#3433:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53842801	53843651	#3434:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53843651	53844501	#3435:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53844501	53845350	#3436:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53845350	53846199	#3437:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53846199	53847049	#3438:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53847049	53847899	#3439:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53847899	53848748	#3440:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53848748	53848915	#3441:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53849086	53849597	#3442:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53849597	53850447	#3443:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53850447	53851297	#3444:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53851297	53852147	#3445:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53852147	53852314	#3446:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53852485	53852996	#3447:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53852996	53853846	#3448:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53853846	53854696	#3449:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53854696	53855546	#3450:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53855546	53856395	#3451:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53856395	53857244	#3452:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53857244	53858094	#3453:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53858094	53858943	#3454:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53858943	53859793	#3455:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53859793	53860643	#3456:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53860643	53861491	#3457:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53861491	53861658	#3458:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53861829	53862340	#3459:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53862340	53863189	#3460:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53863189	53864038	#3461:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53864038	53864889	#3462:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53864889	53865738	#3463:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53865738	53866588	#3464:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53866588	53867438	#3465:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53867438	53867605	#3466:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53867776	53868287	#3467:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53868287	53869136	#3468:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53869136	53869987	#3469:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53869987	53870154	#3470:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53870325	53870836	#3471:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53870836	53871686	#3472:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53871686	53872537	#3473:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53872537	53872704	#3474:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53872875	53873386	#3475:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53873386	53874235	#3476:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53874235	53875084	#3477:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53875084	53875935	#3478:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53875935	53876102	#3479:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53876273	53876785	#3480:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53876785	53877635	#3481:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53877635	53877802	#3482:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53877973	53878484	#3483:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53878484	53879333	#3484:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53879333	53880182	#3485:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53880182	53880349	#3486:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53880520	53881031	#3487:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53881031	53881880	#3488:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53881880	53882047	#3489:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53882218	53882729	#3490:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53882729	53883578	#3491:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53883578	53884428	#3492:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53884428	53884596	#3493:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53884767	53885279	#3494:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53885279	53886129	#3495:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53886129	53886978	#3496:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53886978	53887827	#3497:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53887827	53887995	#3498:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53888166	53888678	#3499:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53888678	53889528	#3500:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53889528	53890376	#3501:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53890376	53891227	#3502:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53891227	53892076	#3503:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53892076	53892926	#3504:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53892926	53893775	#3505:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53893775	53894625	#3506:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53894625	53894793	#3507:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53894964	53895476	#3508:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53895476	53896326	#3509:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53896326	53897174	#3510:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53897174	53898025	#3511:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53898025	53898875	#3512:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53898875	53899387	#3513:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53899387	53900237	#3514:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53900237	53901087	#3515:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53901087	53901937	#3516:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53901937	53902786	#3517:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53902786	53903632	#3518:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53903632	53904485	#3519:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53904485	53905335	#3520:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53905335	53906184	#3521:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53906184	53907040	#3522:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53907040	53907890	#3523:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53907890	53908057	#3524:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53908228	53908739	#3525:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53908739	53909589	#3526:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53909589	53910439	#3527:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53910439	53911289	#3528:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53911289	53912138	#3529:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53912138	53912987	#3530:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53912987	53913837	#3531:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53913837	53914687	#3532:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53914687	53915536	#3533:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53915536	53916386	#3534:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53916386	53917236	#3535:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53917236	53918092	#3536:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53918092	53918942	#3537:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53918942	53919108	#3538:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53919280	53919791	#3539:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53919791	53920641	#3540:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53920641	53921491	#3541:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53921491	53922340	#3542:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53922340	53923191	#3543:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53923191	53924040	#3544:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53924040	53924890	#3545:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53924890	53925057	#3546:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53925228	53925739	#3547:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53925739	53926589	#3548:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53926589	53927439	#3549:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53927439	53928288	#3550:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53928288	53929138	#3551:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53929138	53929988	#3552:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53929988	53930838	#3553:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53930838	53931005	#3554:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53931176	53931688	#3555:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53931688	53932538	#3556:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53932538	53933387	#3557:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53933387	53934238	#3558:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53934238	53935088	#3559:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53935088	53935938	#3560:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53935938	53936787	#3561:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53936787	53937638	#3562:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53937638	53938488	#3563:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53938488	53939338	#3564:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53939338	53940187	#3565:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53940187	53941038	#3566:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53941038	53941888	#3567:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53941888	53942738	#3568:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53942738	53943587	#3569:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53943587	53944438	#3570:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53944438	53945288	#3571:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53945288	53946138	#3572:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53946138	53946987	#3573:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53946987	53947838	#3574:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53947838	53948688	#3575:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53948688	53949538	#3576:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53949538	53950387	#3577:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53950387	53951238	#3578:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53951238	53952088	#3579:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53952088	53952938	#3580:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53952938	53953787	#3581:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53953787	53954637	#3582:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53954637	53955487	#3583:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53955487	53956336	#3584:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53956336	53957190	#3585:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53957190	53958039	#3586:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53958039	53958889	#3587:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53958889	53959740	#3588:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53959740	53959907	#3589:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53960078	53960588	#3590:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53960588	53961438	#3591:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53961438	53962288	#3592:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53962288	53963138	#3593:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53963138	53963989	#3594:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53963989	53964156	#3595:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53964327	53964837	#3596:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53964837	53965687	#3597:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53965687	53966537	#3598:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53966537	53966705	#3599:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53966876	53967388	#3600:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53967388	53968237	#3601:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53968237	53969087	#3602:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53969087	53969254	#3603:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53969425	53969936	#3604:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53969936	53970786	#3605:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53970786	53971636	#3606:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53971636	53971803	#3607:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53971974	53972485	#3608:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53972485	53973335	#3609:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53973335	53974184	#3610:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53974184	53975034	#3611:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53975034	53975885	#3612:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53975885	53976052	#3613:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53976223	53976734	#3614:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53976734	53977585	#3615:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53977585	53977752	#3616:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53977923	53978435	#3617:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53978435	53979284	#3618:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53979284	53979451	#3619:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53979622	53980134	#3620:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53980134	53980984	#3621:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53980984	53981834	#3622:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53981834	53982683	#3623:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53982683	53982850	#3624:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53983021	53983533	#3625:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53983533	53984383	#3626:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53984383	53985233	#3627:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53985233	53986082	#3628:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53986082	53986249	#3629:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	53986420	53986932	#3630:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	53986932	53987782	#3631:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53987782	53988632	#3632:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53988632	53989482	#3633:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53989482	53990332	#3634:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53990332	53991181	#3635:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53991181	53992031	#3636:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53992031	53992880	#3637:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53992880	53993730	#3638:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53993730	53994579	#3639:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53994579	53995429	#3640:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53995429	53996278	#3641:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53996278	53997127	#3642:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53997127	53997977	#3643:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53997977	53998826	#3644:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53998826	53999676	#3645:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	53999676	54000525	#3646:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54000525	54001375	#3647:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54001375	54002225	#3648:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54002225	54003074	#3649:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54003074	54003924	#3650:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54003924	54004773	#3651:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54004773	54005623	#3652:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54005623	54006473	#3653:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54006473	54007322	#3654:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54007322	54008172	#3655:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54008172	54009021	#3656:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54009021	54009871	#3657:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54009871	54010720	#3658:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54010720	54011570	#3659:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54011570	54012420	#3660:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54012420	54013270	#3661:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54013270	54014119	#3662:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54014119	54014967	#3663:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54014967	54015818	#3664:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54015818	54016664	#3665:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54016664	54017517	#3666:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54017517	54018367	#3667:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54018367	54019217	#3668:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54019217	54020067	#3669:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54020067	54020916	#3670:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54020916	54021766	#3671:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54021766	54022616	#3672:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54022616	54023467	#3673:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54023467	54023634	#3674:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	54023805	54024317	#3675:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	54024317	54025166	#3676:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54025166	54025333	#3677:S3C11H1L.1	1	(31, 119, 180)
chr11_hap2	54025504	54026014	#3678:S3C11H1L.3-5	3	(31, 119, 180)
chr11_hap2	54026014	54026865	#3679:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54026865	54027715	#3680:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54027715	54028564	#3681:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54028564	54029414	#3682:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54029414	54030262	#3683:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54030262	54031114	#3684:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54031114	54031963	#3685:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54031963	54032813	#3686:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54032813	54033663	#3687:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54033663	54034513	#3688:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54034513	54035362	#3689:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54035362	54036212	#3690:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54036212	54037062	#3691:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54037062	54037910	#3692:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54037910	54038762	#3693:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54038762	54039611	#3694:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54039611	54040461	#3695:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54040461	54041311	#3696:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54041311	54042161	#3697:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54042161	54043011	#3698:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54043011	54043861	#3699:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54043861	54044710	#3700:S3C11H1L.1-5	5	(174, 199, 232)
chr11_hap2	54044710	54045559	#3701:S3C11H1L.1-5	5	(174, 199, 232)
